tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes,budget_LCY,gross_USA_USD,cumm_worldwide_gross_USD
tt6859352,movie,Support the Girls,Support the Girls,0,2018,\N,93,"Comedy,Drama",Support the Girls,1,6.4,5161,,0.13,0.14
tt6865690,movie,The Professor,The Professor,0,2018,\N,90,"Comedy,Drama",The Professor,1,6.7,13266,,,2.23
tt6884200,movie,A Kid Like Jake,A Kid Like Jake,0,2018,\N,92,"Drama,Family",A Kid Like Jake,1,5.3,2196,,0.06,0.06
tt6887248,movie,BROS.,BROS.,0,2017,\N,82,Comedy,BROS.,1,5.2,2855,$5000,,
tt6895284,movie,Itsy Bitsy,Itsy Bitsy,0,2019,\N,94,"Fantasy,Horror,Mystery",Itsy Bitsy,1,5.7,3368,,,
tt6902696,movie,Gloria Bell,Gloria Bell,0,2018,\N,102,"Comedy,Drama,Romance",Gloria Bell,1,6.4,6266,,5.61,11.13
tt6911608,movie,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,0,2018,\N,114,"Comedy,Musical,Romance",Mamma Mia! Here We Go Again,1,6.7,66077,$75000000,120.63,395.04
tt6920356,movie,The Souvenir,The Souvenir,0,2019,\N,120,"Drama,Mystery,Romance",The Souvenir,1,6.5,3599,,1.04,1.73
tt6921996,movie,Johnny English Strikes Again,Johnny English Strikes Again,0,2018,\N,89,"Action,Adventure,Comedy",Johnny English Strikes Again,1,6.2,52692,$25000000,4.41,158.97
tt6924650,movie,Midway,Midway,0,2019,\N,138,"Action,Drama,History",Midway,1,6.8,3814,$100000000,17.9,18.13
tt6933454,movie,Puzzle,Puzzle,0,2018,\N,103,Drama,Puzzle,1,6.7,4403,,2.03,2.26
tt6938828,movie,At Eternity's Gate,At Eternity's Gate,0,2018,\N,111,"Biography,Drama",At Eternity's Gate,1,6.9,19996,,2.29,11.01
tt6951892,movie,Samson,Samson,0,2018,\N,110,"Action,Drama",Samson,1,4.4,3732,,4.72,4.87
tt6952960,movie,The Kindergarten Teacher,The Kindergarten Teacher,0,2018,\N,96,Drama,The Kindergarten Teacher,1,6.7,10184,,,0.68
tt6957966,movie,Little Italy,Little Italy,0,2018,\N,102,"Comedy,Romance",Little Italy,1,5.7,7465,CAD8000000,0.99,1.36
tt6958014,movie,Duck Butter,Duck Butter,0,2018,\N,93,"Comedy,Drama,Romance",Duck Butter,1,5.3,2220,,0.01,0.01
tt6966692,movie,Green Book,Green Book,0,2018,\N,130,"Biography,Comedy,Drama",Green Book,1,8.2,258186,$23000000,85.08,321.75
tt6977240,movie,Starship Troopers: Traitor of Mars,Starship Troopers: Traitor of Mars,0,2017,\N,88,"Action,Animation,Sci-Fi",Starship Troopers: Traitor of Mars,1,5.5,4484,,,
tt6987770,movie,Destination Wedding,Destination Wedding,0,2018,\N,87,"Comedy,Drama,Romance",Destination Wedding,1,6.0,19064,,,2.18
tt6998518,movie,Mandy,Mandy,0,2018,\N,121,"Action,Fantasy,Horror",Mandy,1,6.6,49758,$6000000,1.21,1.52
tt7007696,movie,Share,Share,0,2019,\N,87,"Drama,Mystery",Share,1,5.5,1065,,,
tt7008872,movie,Boy Erased,Boy Erased,0,2018,\N,115,"Biography,Drama",Boy Erased,1,6.9,23297,$11000000,6.79,11.85
tt7012864,movie,Lowlife,Lowlife,0,2017,\N,96,"Comedy,Crime,Drama",Lowlife,1,6.2,1653,,,
tt7014006,movie,Eighth Grade,Eighth Grade,0,2018,\N,93,"Comedy,Drama",Eighth Grade,1,7.4,49279,$2000000,13.54,14.35
tt7014110,movie,Bring It On: Worldwide #Cheersmack,Bring It On: Worldwide #Cheersmack,0,2017,\N,95,"Comedy,Romance,Sport",Bring It On: Worldwide #Cheersmack,1,4.3,1072,,,
tt7014430,movie,Betrayed,Betrayed,0,2018,\N,98,"Action,Crime,Thriller",Betrayed,1,6.3,3458,,,
tt7026672,movie,Every Day,Every Day,0,2018,\N,97,"Drama,Fantasy,Romance",Every Day,1,6.4,15025,$4900000,6.1,10.42
tt7042862,movie,The Man Who Killed Hitler and Then The Bigfoot,The Man Who Killed Hitler and Then The Bigfoot,0,2018,\N,98,"Adventure,Drama,Sci-Fi",The Man Who Killed Hitler and Then The Bigfoot,1,5.6,7145,,,0.0
tt7043012,movie,Velvet Buzzsaw,Velvet Buzzsaw,0,2019,\N,113,"Horror,Mystery,Thriller",Velvet Buzzsaw,1,5.7,45138,,,
tt7044076,movie,The Cleaning Lady,The Cleaning Lady,0,2018,\N,90,"Horror,Thriller",The Cleaning Lady,1,5.5,1343,,,0.07
tt7054636,movie,A Madea Family Funeral,A Madea Family Funeral,0,2019,\N,109,Comedy,A Madea Family Funeral,1,4.3,2827,$20000000,73.26,74.75
tt7058080,movie,Angel of Mine,Angel of Mine,0,2019,\N,98,"Drama,Mystery,Thriller",Angel of Mine,1,6.6,4427,,,0.23
tt7068818,movie,The Houses October Built 2,The Houses October Built 2,0,2017,\N,101,Horror,The Houses October Built 2,1,6.0,3239,,,
tt7074886,movie,The Front Runner,The Front Runner,0,2018,\N,113,"Biography,Drama,History",The Front Runner,1,6.1,8552,,2.0,3.24
tt7078658,movie,The Day Shall Come,The Day Shall Come,0,2019,\N,87,"Comedy,Crime",The Day Shall Come,1,5.8,1720,,0.03,0.5
tt7083526,movie,Breakthrough,Breakthrough,0,2019,\N,116,"Biography,Drama",Breakthrough,1,6.2,4870,$14000000,40.71,50.44
tt7087210,movie,Donnybrook,Donnybrook,0,2018,\N,101,"Drama,Thriller",Donnybrook,1,5.3,1003,,0.03,0.03
tt7091300,movie,Bad Apples,Bad Apples,0,2018,\N,85,Horror,Bad Apples,1,5.7,1680,,,
tt7125860,movie,If Beale Street Could Talk,If Beale Street Could Talk,0,2018,\N,119,"Drama,Romance",If Beale Street Could Talk,1,7.2,31048,$12000000,14.92,20.57
tt7127700,movie,Bonehill Road,Bonehill Road,0,2017,\N,106,"Horror,Thriller",Bonehill Road,1,6.3,2976,$13500,,
tt7133686,movie,Next Gen,Next Gen,0,2018,\N,106,"Action,Adventure,Animation",Next Gen,1,6.6,11655,CNY150000000,,2.38
tt7136736,movie,The Elf,The Elf,0,2017,\N,90,Horror,The Elf,1,5.8,2026,,,
tt7137380,movie,Destroyer,Destroyer,0,2018,\N,121,"Action,Crime,Drama",Destroyer,1,6.2,18906,$9000000,1.53,5.58
tt7137846,movie,Breaking In,Breaking In,0,2018,\N,88,"Action,Crime,Drama",Breaking In,1,5.4,11134,$6000000,46.84,51.41
tt7139936,movie,A Rainy Day in New York,A Rainy Day in New York,0,2019,\N,92,"Comedy,Romance",A Rainy Day in New York,1,6.9,4860,,,11.58
tt7149916,movie,Edge of Fear,Edge of Fear,0,2018,\N,91,Thriller,Edge of Fear,1,4.5,1512,$5000000,,
tt7153766,movie,Unsane,Unsane,0,2018,\N,98,"Drama,Horror,Mystery",Unsane,1,6.4,34503,$1500000,7.73,14.29
tt7158430,movie,Hearts Beat Loud,Hearts Beat Loud,0,2018,\N,97,"Comedy,Drama,Music",Hearts Beat Loud,1,6.9,7601,,2.39,2.42
tt7167630,movie,Batman: Gotham by Gaslight,Batman: Gotham by Gaslight,0,2018,\N,78,"Action,Adventure,Animation",Batman: Gotham by Gaslight,1,6.7,11388,,,
tt7167686,movie,Reign of the Supermen,Reign of the Supermen,0,2019,\N,87,"Action,Animation,Sci-Fi",Reign of the Supermen,1,6.8,8434,,,0.0
tt7170950,movie,Like Father,Like Father,0,2018,\N,98,"Comedy,Drama",Like Father,1,6.1,16285,,,
tt7208564,movie,Blood Fest,Blood Fest,0,2018,\N,92,"Comedy,Horror",Blood Fest,1,5.3,3445,$1200000,0.08,0.12
tt7209510,movie,Glossary of Broken Dreams,Glossary of Broken Dreams,0,2018,\N,99,"Animation,Comedy,Drama",Glossary of Broken Dreams,1,7.1,5034,$15000,,
tt7231572,movie,Not Cinderella's Type,Not Cinderella's Type,0,2018,\N,97,Romance,Not Cinderella's Type,1,6.2,1636,,,
tt7242142,movie,Blindspotting,Blindspotting,0,2018,\N,95,"Comedy,Crime,Drama",Blindspotting,1,7.4,20116,,4.33,4.99
tt7256866,movie,Father of the Year,Father of the Year,0,2018,\N,94,Comedy,Father of the Year,1,5.2,8243,,,
tt7260048,movie,Outside In,Outside In,0,2017,\N,109,Drama,Outside In,1,6.6,2207,,0.07,0.07
tt7264080,movie,"I Love You, Daddy","I Love You, Daddy",0,2017,\N,123,"Comedy,Drama","I Love You, Daddy",1,6.3,3325,,,
tt7280898,movie,22 July,22 July,0,2018,\N,143,"Crime,Drama,History",22 July,1,6.7,21816,$20000000,,
tt7284204,movie,Summer '03,Summer '03,0,2018,\N,95,"Comedy,Drama,Romance",Summer '03,1,5.4,1899,,0.01,0.01
tt7286456,movie,Joker,Joker,0,2019,\N,122,"Crime,Drama,Thriller",Joker,1,8.8,440528,$55000000,313.51,986.51
tt7296862,movie,SPF-18,SPF-18,0,2017,\N,75,Romance,SPF-18,1,3.3,3604,,,
tt7312940,movie,Singularity,Singularity,0,2017,\N,92,"Action,Adventure,Drama",Singularity,1,3.9,12534,,0.0,0.09
tt7315484,movie,The Silence,The Silence,0,2019,\N,90,"Drama,Horror,Sci-Fi",The Silence,1,5.2,27789,,,0.94
tt7329656,movie,47 Meters Down: Uncaged,47 Meters Down: Uncaged,0,2019,\N,90,"Adventure,Drama,Horror",47 Meters Down: Uncaged,1,5.0,7244,$12000000,22.26,38.91
tt7334528,movie,Uncle Drew,Uncle Drew,0,2018,\N,103,"Comedy,Sport",Uncle Drew,1,5.7,10622,$19000000,42.47,46.66
tt7338690,movie,The Scorpion King: Book of Souls,The Scorpion King: Book of Souls,0,2018,\N,102,"Action,Adventure,Fantasy",The Scorpion King: Book of Souls,1,4.6,1765,,,
tt7339248,movie,The Art of Self-Defense,The Art of Self-Defense,0,2019,\N,104,"Comedy,Crime,Drama",The Art of Self-Defense,1,6.8,10958,,2.41,2.41
tt7339792,movie,Unbroken: Path to Redemption,Unbroken: Path to Redemption,0,2018,\N,98,"Biography,Drama,History",Unbroken: Path to Redemption,1,5.7,1713,$6000000,6.22,6.22
tt7343762,movie,Good Boys,Good Boys,0,2019,\N,90,"Adventure,Comedy",Good Boys,1,6.8,23609,$20000000,83.08,110.88
tt7349662,movie,BlacKkKlansman,BlacKkKlansman,0,2018,\N,135,"Biography,Crime,Drama",BlacKkKlansman,1,7.5,168180,$15000000,49.28,93.4
tt7349910,movie,Nightmare Cinema,Nightmare Cinema,0,2018,\N,119,Horror,Nightmare Cinema,1,5.4,2049,,,0.03
tt7349950,movie,It Chapter Two,It Chapter Two,0,2019,\N,169,"Drama,Fantasy,Horror",It Chapter Two,1,6.8,110570,$79000000,211.41,462.61
tt7350614,movie,Head Count,Head Count,0,2018,\N,90,"Horror,Mystery,Thriller",Head Count,1,5.3,2012,,,
tt7365604,movie,Dog Days,Dog Days,0,2018,\N,113,"Comedy,Drama,Romance",Dog Days,1,6.2,3244,$10000000,6.81,6.82
tt7369722,movie,The Sandman,The Sandman,0,2017,\N,90,Horror,The Sandman,1,4.4,1177,,,
tt7374948,movie,Always Be My Maybe,Always Be My Maybe,0,2019,\N,101,"Comedy,Romance",Always Be My Maybe,1,6.8,35292,,,
tt7388562,movie,"Paul, Apostle of Christ","Paul, Apostle of Christ",0,2018,\N,108,"Adventure,Biography,Drama","Paul, Apostle of Christ",1,6.6,6073,$5000000,17.56,23.04
tt7390588,movie,Little Monsters,Little Monsters,0,2019,\N,93,"Comedy,Horror",Little Monsters,1,6.3,3734,,,0.11
tt7390646,movie,Black and Blue,Black and Blue,0,2019,\N,108,"Action,Crime,Drama",Black and Blue,1,5.7,1668,$12000000,19.06,19.36
tt7401588,movie,Instant Family,Instant Family,0,2018,\N,118,"Comedy,Drama",Instant Family,1,7.3,58175,$48000000,67.36,120.56
tt7424200,movie,Teen Titans Go! To the Movies,Teen Titans Go! To the Movies,0,2018,\N,84,"Action,Animation,Comedy",Teen Titans Go! To the Movies,1,6.8,14034,$10000000,29.79,52.09
tt7427356,movie,The Last Laugh,The Last Laugh,0,2019,\N,98,Comedy,The Last Laugh,1,5.6,3928,,,
tt7441032,movie,Like.Share.Follow.,Like.Share.Follow.,0,2017,\N,97,"Horror,Thriller",Like.Share.Follow.,1,5.1,1410,,,
tt7448180,movie,The Debt Collector,The Debt Collector,0,2018,\N,95,"Action,Comedy",The Debt Collector,1,5.7,3534,,,0.03
tt7451284,movie,Batman Ninja,Batman Ninja,0,2018,\N,85,"Action,Animation",Batman Ninja,1,5.6,15029,,,
tt7461200,movie,The Oath,The Oath,0,2018,\N,93,"Comedy,Thriller",The Oath,1,5.3,3182,,0.4,0.4
tt7476438,movie,14 Cameras,14 Cameras,0,2018,\N,90,"Crime,Drama,Horror",14 Cameras,1,4.5,1886,,,
tt7525778,movie,The Package,The Package,0,2018,\N,94,Comedy,The Package,1,5.5,11312,,,
tt7542576,movie,All About Nina,All About Nina,0,2018,\N,97,"Comedy,Drama,Romance",All About Nina,1,6.0,1358,,0.1,0.1
tt7545524,movie,Ben Is Back,Ben Is Back,0,2018,\N,103,Drama,Ben Is Back,1,6.7,13524,$13000000,3.7,10.13
tt7545566,movie,Skate Kitchen,Skate Kitchen,0,2018,\N,106,Drama,Skate Kitchen,1,6.8,2569,,0.24,0.29
tt7547410,movie,Dora and the Lost City of Gold,Dora and the Lost City of Gold,0,2019,\N,102,"Adventure,Family",Dora and the Lost City of Gold,1,6.0,8043,$49000000,60.48,116.55
tt7548732,movie,The Evil Down the Street,The Evil Down the Street,0,2019,\N,97,"Drama,Horror,Mystery",The Evil Down the Street,1,5.2,1059,,,
tt7558302,movie,Lying and Stealing,Lying and Stealing,0,2019,\N,100,"Crime,Drama",Lying and Stealing,1,5.2,1995,,,0.62
tt7578566,movie,Scooby-Doo & Batman: The Brave and the Bold,Scooby-Doo & Batman: The Brave and the Bold,0,2018,\N,75,"Action,Animation,Comedy",Scooby-Doo & Batman: The Brave and the Bold,1,6.6,1197,,,
tt7608028,movie,The Open House,The Open House,0,2018,\N,94,"Horror,Thriller",The Open House,1,3.2,27180,$100000,,
tt7608418,movie,A Christmas Prince,A Christmas Prince,0,2017,\N,92,"Comedy,Romance",A Christmas Prince,1,5.7,12508,,,
tt7608534,movie,Christmas Inheritance,Christmas Inheritance,0,2017,\N,104,Comedy,Christmas Inheritance,1,5.7,6920,,,
tt7616148,movie,Luce,Luce,0,2019,\N,109,Drama,Luce,1,6.9,2671,,2.01,2.04
tt7616798,movie,A Dog's Way Home,A Dog's Way Home,0,2019,\N,96,"Adventure,Drama,Family",A Dog's Way Home,1,6.7,10366,$18000000,42.0,76.09
tt7634968,movie,What Men Want,What Men Want,0,2019,\N,117,"Comedy,Fantasy,Romance",What Men Want,1,5.1,14228,$20000000,54.61,72.22
tt7645122,movie,Plus One,Plus One,0,2019,\N,99,"Comedy,Drama,Romance",Plus One,1,6.6,3808,,,0.02
tt7653254,movie,Marriage Story,Marriage Story,0,2019,\N,136,"Comedy,Drama,Romance",Marriage Story,1,8.1,1655,$18600000,,
tt7668870,movie,Searching,Searching,0,2018,\N,102,"Drama,Mystery,Thriller",Searching,1,7.7,112909,$880000,26.02,75.46
tt7671064,movie,Brittany Runs a Marathon,Brittany Runs a Marathon,0,2019,\N,104,"Comedy,Drama",Brittany Runs a Marathon,1,6.9,1988,,7.19,7.42
tt7681824,movie,We the Animals,We the Animals,0,2018,\N,94,Drama,We the Animals,1,6.9,3008,,0.4,0.43
tt7689906,movie,Monsters and Men,Monsters and Men,0,2018,\N,96,"Crime,Drama,Thriller",Monsters and Men,1,5.7,1450,,0.5,0.51
tt7690016,movie,Never Goin' Back,Never Goin' Back,0,2018,\N,85,"Comedy,Crime,Drama",Never Goin' Back,1,6.0,1833,,0.06,0.06
tt7710160,movie,Breaking Barbi,Breaking Barbi,0,2019,\N,90,Comedy,Breaking Barbi,1,7.8,1156,$1000000,,
tt7734218,movie,Stuber,Stuber,0,2019,\N,93,"Action,Comedy,Crime",Stuber,1,6.2,21051,$16000000,22.37,32.39
tt7738450,movie,Thunder Road,Thunder Road,0,2018,\N,92,"Comedy,Drama",Thunder Road,1,7.1,9819,$191000,,0.46
tt7752126,movie,Brightburn,Brightburn,0,2019,\N,90,"Drama,Horror,Mystery",Brightburn,1,6.2,52077,$6000000,17.3,32.89
tt7764650,movie,The Thinning: New World Order,The Thinning: New World Order,0,2018,\N,83,"Action,Drama,Horror",The Thinning: New World Order,1,3.7,1689,,,
tt7772580,movie,The Perfection,The Perfection,0,2018,\N,90,"Drama,Horror,Thriller",The Perfection,1,6.1,25271,,,
tt7778680,movie,Photograph,Photograph,0,2019,\N,110,"Drama,Romance",Photograph,1,6.9,2391,,0.34,0.55
tt7784604,movie,Hereditary,Hereditary,0,2018,\N,127,"Drama,Horror,Mystery",Hereditary,1,7.3,180356,$10000000,44.07,79.34
tt7798634,movie,Ready or Not,Ready or Not,0,2019,\N,95,"Comedy,Horror,Mystery",Ready or Not,1,7.1,19747,$6000000,28.71,57.15
tt7832848,movie,Inside Man: Most Wanted,Inside Man: Most Wanted,0,2019,\N,105,Action,Inside Man: Most Wanted,1,5.5,1063,,,
tt7869070,movie,The Fanatic,The Fanatic,0,2019,\N,88,Thriller,The Fanatic,1,4.2,2748,,,
tt7886442,movie,Death Kiss,Death Kiss,0,2018,\N,87,"Action,Crime,Drama",Death Kiss,1,5.9,1286,,,
tt7895904,movie,Family Blood,Family Blood,0,2018,\N,92,"Horror,Thriller",Family Blood,1,4.2,1919,,,
tt7897102,movie,O.G.,O.G.,0,2018,\N,113,Drama,O.G.,1,6.2,1702,,,
tt7903530,movie,We Die Young,We Die Young,0,2019,\N,92,"Action,Crime,Drama",We Die Young,1,5.3,2083,$4000000,,0.14
tt7942742,movie,Her Smell,Her Smell,0,2018,\N,134,"Drama,Music",Her Smell,1,6.2,2275,,0.26,0.26
tt7946422,movie,Prospect,Prospect,0,2018,\N,100,"Drama,Sci-Fi,Thriller",Prospect,1,6.2,12703,,,0.02
tt7957694,movie,The Last Summer,The Last Summer,0,2019,\N,109,Comedy,The Last Summer,1,5.5,8170,,,
tt7958736,movie,Ma,Ma,0,2019,\N,99,"Horror,Thriller",Ma,1,5.6,22717,$5000000,45.37,60.58
tt7959026,movie,The Mule,The Mule,0,2018,\N,116,"Crime,Drama,Thriller",The Mule,1,7.0,79131,$50000000,103.8,174.5
tt7959500,movie,The Farm,The Farm,0,2018,\N,80,"Horror,Mystery,Thriller",The Farm,1,3.7,1291,$5000000,,
tt7973916,movie,Enter The Wild,Enter The Wild,0,2018,\N,96,"Adventure,Drama",Enter The Wild,1,4.4,1033,,,
tt7976208,movie,The Haunting of Sharon Tate,The Haunting of Sharon Tate,0,2019,\N,94,"Drama,Horror,Thriller",The Haunting of Sharon Tate,1,2.9,2270,,,0.02
tt7984734,movie,The Lighthouse,The Lighthouse,0,2019,\N,109,"Drama,Fantasy,Horror",The Lighthouse,1,8.3,12382,,8.92,8.92
tt7985692,movie,After the Wedding,After the Wedding,0,2019,\N,112,Drama,After the Wedding,1,6.0,1293,,1.57,2.62
tt8000718,movie,The Operative,The Operative,0,2019,\N,116,Thriller,The Operative,1,5.6,1643,,,1.41
tt8009314,movie,Burn,Burn,0,2019,\N,88,Thriller,Burn,1,5.6,1346,,,0.02
tt8018008,movie,BROS. Last Call,BROS. Last Call,0,2018,\N,92,Comedy,BROS. Last Call,1,7.6,1090,$5000,,
tt8041276,movie,Paddleton,Paddleton,0,2019,\N,89,"Comedy,Drama",Paddleton,1,7.2,7463,,,
tt8075260,movie,Someone Great,Someone Great,0,2019,\N,92,"Comedy,Romance",Someone Great,1,6.2,13089,,,
tt8085790,movie,Little,Little,0,2019,\N,109,"Comedy,Fantasy,Romance",Little,1,5.4,6783,$20000000,40.67,48.8
tt8097306,movie,Nobody's Fool,Nobody's Fool,0,2018,\N,110,"Comedy,Drama,Romance",Nobody's Fool,1,4.7,4570,$19000000,31.71,33.53
tt8098480,movie,The Refuge,The Refuge,0,2019,\N,98,"Crime,Drama,Thriller",The Refuge,1,6.2,1582,,,
tt8110640,movie,In the Shadow of the Moon,In the Shadow of the Moon,0,2019,\N,115,"Crime,Mystery,Sci-Fi",In the Shadow of the Moon,1,6.2,22461,,,
tt8128188,movie,High Flying Bird,High Flying Bird,0,2019,\N,90,"Drama,Sport",High Flying Bird,1,6.2,5640,$2000000,,
tt8134742,movie,3 from Hell,3 from Hell,0,2019,\N,111,Horror,3 from Hell,1,5.7,5791,$3000000,2.17,2.28
tt8151874,movie,Honey Boy,Honey Boy,0,2019,\N,94,Drama,Honey Boy,1,6.9,1031,,0.3,0.3
tt8155288,movie,Happy Death Day 2U,Happy Death Day 2U,0,2019,\N,100,"Comedy,Horror,Mystery",Happy Death Day 2U,1,6.2,40072,$9000000,28.05,64.5
tt8160864,movie,Chase,Chase,0,2019,\N,84,Thriller,Chase,1,7.2,5718,,,
tt8169446,movie,Wine Country,Wine Country,0,2019,\N,103,Comedy,Wine Country,1,5.4,15006,,,
tt8178992,movie,Amazon Hot Box,Amazon Hot Box,0,2018,\N,85,Action,Amazon Hot Box,1,6.3,1077,$250000,,
tt8179388,movie,Rim of the World,Rim of the World,0,2019,\N,98,"Action,Adventure,Comedy",Rim of the World,1,5.1,14826,,,
tt8186318,movie,Overcomer,Overcomer,0,2019,\N,119,"Drama,Sport",Overcomer,1,6.7,1495,$5000000,34.7,35.71
tt8195518,movie,Cuck,Cuck,0,2019,\N,115,"Crime,Drama,Thriller",Cuck,1,6.3,3022,,,
tt8201170,movie,The Perfect Date,The Perfect Date,0,2019,\N,89,"Comedy,Romance",The Perfect Date,1,5.8,24740,,,
tt8235296,movie,The Trump Prophecy,The Trump Prophecy,0,2018,\N,120,Drama,The Trump Prophecy,1,3.0,1667,,0.67,0.67
tt8236336,movie,The Report,The Report,0,2019,\N,119,"Drama,Thriller",The Report,1,7.0,984,,,
tt8262802,movie,The Holiday Calendar,The Holiday Calendar,0,2018,\N,95,"Drama,Romance",The Holiday Calendar,1,5.7,5812,,,
tt8266310,movie,Blinded by the Light,Blinded by the Light,0,2019,\N,118,"Comedy,Drama,Music",Blinded by the Light,1,6.9,8693,$15000000,11.9,18.02
tt8288836,movie,Red Forrest,Red Forrest,0,2018,\N,75,Horror,Red Forrest,1,7.5,1311,,,
tt8323104,movie,Nancy Drew and the Hidden Staircase,Nancy Drew and the Hidden Staircase,0,2019,\N,89,"Comedy,Crime,Drama",Nancy Drew and the Hidden Staircase,1,5.7,2099,,,
tt8328716,movie,Doom: Annihilation,Doom: Annihilation,0,2019,\N,96,"Action,Adventure,Horror",Doom: Annihilation,1,3.5,3371,,,
tt8332666,movie,Tone-Deaf,Tone-Deaf,0,2019,\N,87,"Comedy,Horror,Thriller",Tone-Deaf,1,4.8,1337,,,
tt8350360,movie,Annabelle Comes Home,Annabelle Comes Home,0,2019,\N,106,"Horror,Mystery,Thriller",Annabelle Comes Home,1,5.9,39300,$27000000,74.15,228.55
tt8361028,movie,Cam,Cam,0,2018,\N,94,"Horror,Mystery,Thriller",Cam,1,5.9,19856,,,
tt8362964,movie,Brokedown,Brokedown,0,2018,\N,77,"Horror,Thriller",Brokedown,1,7.2,1454,$10000,,
tt8364368,movie,Crawl,Crawl,0,2019,\N,87,"Action,Drama,Horror",Crawl,1,6.2,35136,$13500000,39.01,90.51
tt8385474,movie,A Dog's Journey,A Dog's Journey,0,2019,\N,109,"Comedy,Drama,Family",A Dog's Journey,1,7.4,10101,$16000000,22.55,71.75
tt8426594,movie,The Wind,The Wind,0,2018,\N,86,"Horror,Western",The Wind,1,5.5,3808,,0.03,0.13
tt8485548,movie,Clownado,Clownado,0,2019,\N,99,"Comedy,Horror",Clownado,1,7.1,2187,,,
tt8510350,movie,Satanic Panic,Satanic Panic,0,2019,\N,85,"Comedy,Horror",Satanic Panic,1,5.5,1605,,,
tt8526872,movie,Dolemite Is My Name,Dolemite Is My Name,0,2019,\N,117,"Biography,Comedy,Drama",Dolemite Is My Name,1,7.4,15170,,,
tt8530978,movie,Beats,Beats,0,2019,\N,109,Drama,Beats,1,6.4,3094,,,
tt8548792,movie,The Dawnseeker,The Dawnseeker,0,2018,\N,81,Sci-Fi,The Dawnseeker,1,4.6,2301,,,
tt8563452,movie,Crypto,Crypto,0,2019,\N,105,"Crime,Drama,Thriller",Crypto,1,5.6,2327,,,0.02
tt8634348,movie,Amityville: Mt. Misery Rd.,Amityville: Mt. Misery Rd.,0,2018,\N,75,"Horror,Mystery,Thriller",Amityville: Mt. Misery Rd.,1,6.8,1609,,,
tt8637428,movie,The Farewell,The Farewell,0,2019,\N,100,"Comedy,Drama",The Farewell,1,7.9,11137,,17.7,19.6
tt8655738,movie,Eternal Code,Eternal Code,0,2019,\N,105,Action,Eternal Code,1,6.5,2274,,,
tt8663516,movie,Child's Play,Child's Play,0,2019,\N,90,Horror,Child's Play,1,5.9,27771,$10000000,29.21,44.9
tt8695030,movie,The Dead Don't Die,The Dead Don't Die,0,2019,\N,104,"Comedy,Fantasy,Horror",The Dead Don't Die,1,5.5,29517,,6.56,13.96
tt8707374,movie,Hell House LLC II: The Abaddon Hotel,Hell House LLC II: The Abaddon Hotel,0,2018,\N,89,Horror,Hell House LLC II: The Abaddon Hotel,1,5.1,1632,,,
tt8707922,movie,Can You Keep a Secret?,Can You Keep a Secret?,0,2019,\N,94,"Comedy,Romance",Can You Keep a Secret?,1,5.2,3216,,,0.89
tt8708304,movie,I Trapped the Devil,I Trapped the Devil,0,2019,\N,82,"Drama,Horror,Mystery",I Trapped the Devil,1,4.8,1223,$1000000,,
tt8709036,movie,A Christmas Prince: The Royal Wedding,A Christmas Prince: The Royal Wedding,0,2018,\N,92,"Drama,Romance",A Christmas Prince: The Royal Wedding,1,5.2,5596,,,
tt8743064,movie,See You Yesterday,See You Yesterday,0,2019,\N,84,"Action,Adventure,Crime",See You Yesterday,1,5.0,6769,,,
tt8752498,movie,Wonder Woman: Bloodlines,Wonder Woman: Bloodlines,0,2019,\N,83,"Animation,Fantasy",Wonder Woman: Bloodlines,1,5.8,1891,,,
tt8758086,movie,Mercy Black,Mercy Black,0,2019,\N,88,"Horror,Mystery,Thriller",Mercy Black,1,4.9,1670,,,0.12
tt8772262,movie,Midsommar,Midsommar,0,2019,\N,147,"Drama,Horror,Mystery",Midsommar,1,7.2,76080,$10000000,27.43,41.12
tt8781414,movie,Freaks,Freaks,0,2018,\N,105,"Drama,Sci-Fi,Thriller",Freaks,1,6.9,1086,,0.28,0.33
tt8858104,movie,Guava Island,Guava Island,0,2019,\N,55,"Comedy,Drama,Music",Guava Island,1,6.7,6993,,,
tt8883524,movie,Bloodline,Bloodline,0,2018,\N,95,"Crime,Horror,Thriller",Bloodline,1,6.0,2527,,,
tt8902990,movie,The Sky Is Pink,The Sky Is Pink,0,2019,\N,143,"Drama,Family,Romance",The Sky Is Pink,1,6.6,1659,,0.65,1.09
tt8946378,movie,Knives Out,Knives Out,0,2019,\N,130,"Comedy,Crime,Drama",Knives Out,1,6.8,1215,$40000000,,
tt8954732,movie,The Princess Switch,The Princess Switch,0,2018,\N,101,Romance,The Princess Switch,1,6.0,15109,,,
