Title_ID,Release_Year,Runtime(Minutes),Genre,Title,Rating,Number_of_Votes,Budget(LCY),USA_Gross($),Worldwide_Gross($),Released_Date,Released_Month,Rotten_Tomatoes,Metascore,Actors,Production
tt6105098,2019,118,"Adventure,Animation,Drama",The Lion King,7.0,132033,$260000000,543.47,1655.13,19 Jul 2019,7.0,53.0,55.0,"Chiwetel Ejiofor, John Oliver, James Earl Jones, John Kani",Walt Disney Pictures
tt6107548,2019,102,"Comedy,Drama",Late Night,6.5,12455,$4000000,15.5,22.37,14 Jun 2019,6.0,80.0,70.0,"Emma Thompson, Mindy Kaling, John Lithgow, Hugh Dancy",Amazon Studios
tt6108178,2017,114,"Drama,Romance",Disobedience,6.6,20239,$6000000,3.5,7.87,27 Apr 2018,4.0,84.0,74.0,"Anton Lesser, Alessandro Nivola, Allan Corduner, Nicholas Woodeson",
tt6113122,2018,85,Comedy,Hurricane Bianca: From Russia with Hate,4.7,1840,,,,15 Aug 2018,8.0,,,"Rachel Dratch, Sally Jessy Raphael, Jason Bellini, Itay Hod",
tt6113488,2017,112,"Biography,Drama",The Case for Christ,6.2,6791,$5000000,14.68,17.64,07 Apr 2017,4.0,59.0,50.0,"Erika Christensen, Faye Dunaway, Frankie Faison, Robert Forster",Pure Flix
tt6116856,2018,121,"Action,Thriller",The Night Comes for Us,7.0,16357,,,,19 Oct 2018,10.0,89.0,69.0,"Iko Uwais, Joe Taslim, Julie Estelle, Salvita Decorte",Netflix
tt6118340,2018,90,Horror,The Basement,5.2,3329,,,0.0,14 Sep 2018,9.0,,27.0,"Jackson Davis, Cayleb Long, Mischa Barton, Bailey Anne Borders",
tt6119504,2017,99,"Comedy,Drama,Romance",#REALITYHIGH,5.2,4757,,,,08 Sep 2017,9.0,,,"Nesta Cooper, Keith Powers, Alicia Sanz, Jake Borelli",
tt6119856,2018,96,"Comedy,Drama,Romance",Irreplaceable You,6.4,6617,,,,16 Feb 2018,2.0,32.0,34.0,"Gugu Mbatha-Raw, Michiel Huisman, Steve Coogan, Timothy Simons",Netflix
tt6131712,2017,94,"Animation,Comedy,Drama",Kuso,5.0,1193,,,,21 Jul 2017,7.0,36.0,51.0,"Hannibal Buress, George Clinton, David Firth, Arden Banks",Shudder
tt6133130,2017,108,"Biography,Drama",Professor Marston and the Wonder Women,7.1,19485,,1.58,1.9,13 Oct 2017,10.0,86.0,68.0,"Luke Evans, Rebecca Hall, Bella Heathcote, Connie Britton",Annapurna Pictures
tt6133466,2018,98,"Action,Horror,Sci-Fi",The First Purge,5.1,45436,$13000000,69.49,137.06,04 Jul 2018,7.0,55.0,54.0,"Y'lan Noel, Lex Scott Davis, Joivan Wade, Mugga",Universal Pictures
tt6138228,2017,90,"Action,Horror,Thriller",Downrange,5.4,3720,,,,14 Dec 2018,12.0,68.0,42.0,"Kelly Connaire, Stephanie Pearson, Rod Hernandez, Anthony Kirlew",Eleven Arts
tt6139732,2019,128,"Adventure,Family,Fantasy",Aladdin,7.1,155334,$183000000,355.56,1050.69,24 May 2019,5.0,,53.0,"Will Smith, Mena Massoud, Naomi Scott, Marwan Kenzari",
tt6141246,2019,100,"Action,Adventure,Biography",The Aeronauts,6.6,1202,,,,20 Dec 2019,12.0,83.0,68.0,"Felicity Jones, Eddie Redmayne, Himesh Patel, Phoebe Fox",Amazon Studios
tt6142496,2018,74,Drama,6 Balloons,5.8,3082,,,,06 Apr 2018,4.0,86.0,66.0,"Abbi Jacobson, Dave Franco, Charlotte Carel, Madeline Carel",Netflix
tt6143568,2017,95,"Action,Adventure,Sci-Fi",The Humanity Bureau,5.2,7926,$6000000,,0.06,06 Apr 2018,4.0,,,"Nicolas Cage, Sarah Lind, Jakob Davies, Hugh Dillon",
tt6143782,2018,85,"Horror,Thriller",Hex,4.9,2236,,,,06 Sep 2019,9.0,,,"Jenny Boyd, Ross McCall, Kelly Blatz, Adrian Hough",Rubicon Films
tt6146586,2019,131,"Action,Crime,Thriller",John Wick: Chapter 3 - Parabellum,7.6,190750,$75000000,171.02,326.56,17 May 2019,5.0,90.0,73.0,"Keanu Reeves, Halle Berry, Ian McShane, Laurence Fishburne",Lionsgate
tt6155194,2017,108,"Comedy,Drama,Thriller",Best F(r)iends: Volume 1,5.4,2177,,0.25,0.29,30 Sep 2017,9.0,45.0,,"Greg Sestero, Tommy Wiseau, Kristen StephensonPino, Vince Jolivette",Summit Pictures
tt6155456,2019,90,Drama,Juanita,6.0,1722,,,,08 Mar 2019,3.0,80.0,,"Alfre Woodard, Bonnie Johnson, Jordan Nia Elizabeth, Acorye' White",Netflix
tt6169694,2018,93,"Drama,Mystery,Sci-Fi",I Think We're Alone Now,5.7,6153,,,0.0,21 Sep 2018,9.0,64.0,51.0,"Peter Dinklage, Elle Fanning, Charlotte Gainsbourg, Paul Giamatti",Momentum Pictures
tt6170506,2018,89,"Action,Crime,Drama",Beast of Burden,3.6,2289,,,0.05,23 Feb 2018,2.0,25.0,,"Daniel Radcliffe, Grace Gummer, Pablo Schreiber, Robert Wisdom",Momentum Pictures
tt6175486,2017,105,Horror,Demons,6.2,1476,,0.0,0.0,06 Oct 2017,10.0,33.0,,"John Schneider, Andrew Divoff, Gary Grubbs, Steven Brand",Uncork&#39;d Entertainment
tt6182078,2018,103,"Horror,Thriller",St. Agatha,5.1,4323,,,1.38,14 Feb 2019,2.0,63.0,63.0,"Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Lindsay Seim",Uncork&#39;d Entertainment
tt6182908,2018,96,"Adventure,Animation,Comedy",Smallfoot,6.6,27160,$80000000,83.24,214.04,28 Sep 2018,9.0,76.0,60.0,"Channing Tatum, James Corden, Zendaya, Common",Warner Bros. Pictures
tt6189022,2019,121,"Action,Thriller",Angel Has Fallen,6.7,18190,$40000000,69.03,133.37,23 Aug 2019,8.0,39.0,45.0,"Gerard Butler, Frederick Schmidt, Danny Huston, Rocci Williams",Lionsgate
tt6193408,2019,86,"Adventure,Animation,Comedy",A Shaun the Sheep Movie: Farmageddon,7.1,1330,,,23.62,13 Dec 2019,12.0,90.0,,"Justin Fletcher, Joe Sugg, John Sparkes, Kate Harbour",Aardman Animations
tt6197494,2018,90,"Horror,Thriller",Malicious,5.0,2697,$3500000,,1.2,09 Aug 2018,8.0,,,"Josh Stewart, Bojana Novakovic, Delroy Lindo, Melissa Bolona",Impossible Dream Entertainment
tt6204340,2017,93,"Crime,Drama,Thriller",Bullet Head,5.4,6860,,,0.36,08 Dec 2017,12.0,59.0,51.0,"Adrien Brody, Antonio Banderas, John Malkovich, Rory Culkin",Millennium Media
tt6205872,2018,108,"Action,Comedy,Crime",Assassination Nation,5.9,11335,$7000000,2.01,2.58,21 Sep 2018,9.0,73.0,56.0,"Odessa Young, Abra, Suki Waterhouse, Hari Nef",NEON
tt6211976,2018,91,"Crime,Drama,Mystery",A Vigilante,5.6,4146,,,0.08,29 Mar 2019,3.0,92.0,68.0,"Olivia Wilde, Morgan Spector, Kyle Catlett, Estefania Tejeda",Saban Films
tt6212478,2018,116,"Biography,Crime,Drama",American Animals,7.0,32033,,2.86,4.08,14 Aug 2018,8.0,89.0,68.0,"Spencer Reinhard, Warren Lipka, Eric Borsuk, Chas Allen",The Orchard
tt6212496,2017,90,Comedy,Mr. Roosevelt,6.2,2086,,,,22 Nov 2017,11.0,100.0,73.0,"Noël Wells, Nick Thune, Britt Lower, Daniella Pineda",Paladin Films
tt6214928,2017,102,"Crime,Drama,Horror",1922,6.3,41463,,,,20 Oct 2017,10.0,90.0,70.0,"Thomas Jane, Molly Parker, Dylan Schmid, Kaitlyn Bernard",Netflix
tt6215044,2017,87,"Action,Adventure,Drama",Oceans Rising,2.4,1557,,,,09 Feb 2017,2.0,,,"Jason Tobias, Summer Spiro, DeJean Brown, Paola Menacho",
tt6217306,2018,130,"Drama,Fantasy,Horror",Apostle,6.3,34005,,,,12 Oct 2018,10.0,80.0,62.0,"Dan Stevens, Richard Elfyn, Paul Higgins, Bill Milner",Netflix
tt6217608,2017,104,"Drama,Western",The Rider,7.4,11011,,2.42,3.43,13 Apr 2018,4.0,97.0,92.0,"Brady Jandreau, Mooney, Tim Jandreau, Lilly Jandreau",Sony Pictures Classics
tt6220752,2018,77,"Horror,Thriller",Pledge,5.4,1917,,,,15 Mar 2019,3.0,,54.0,"Zachery Byrd, Phillip Andre Botello, Zack Weiner, Aaron Dalla Villa",Bump in the Night
tt6224502,2018,111,"Horror,Mystery",Boarding School,5.8,2376,,,0.01,31 Aug 2018,8.0,33.0,45.0,"Luke Prael, Samantha Mathis, David Aaron Baker, Michael Wikes",Momentum Pictures
tt6237268,2018,79,"Action,Thriller",Ride,5.5,1700,$5000000,,,17 Jan 2019,1.0,33.0,45.0,"Bella Thorne, Jessie T. Usher, Will Brill, Byron L. Hopkins",RLJ Entertainment
tt6251024,2018,92,"Action,Comedy,Horror",Office Uprising,6.1,7788,$2500000,,0.17,19 Jun 2018,6.0,,,"Brenton Thwaites, Jane Levy, Karan Soni, Zachary Levi",Mind the GAP Productions
tt6255230,2019,95,Horror,Clown Motel: Spirits Arise,6.9,1601,,,0.0,,,,,"Martin Klebba, Tony Moran, Ari Lehman, Julie Anne Prescott",
tt6257174,2018,91,Drama,The Miseducation of Cameron Post,6.6,15029,,0.9,1.45,18 Jul 2018,7.0,87.0,69.0,"Chloë Grace Moretz, Steven Hauck, Quinn Shephard, Kerry Butler",FilmRise
tt6265828,2017,92,"Drama,Fantasy,Romance",A Ghost Story,6.8,49391,$100000,1.6,1.95,27 Jul 2017,7.0,91.0,84.0,"Casey Affleck, Rooney Mara, McColm Cephas Jr., Kenneisha Thompson",Ideaman Studios
tt6266538,2018,132,"Biography,Comedy,Drama",Vice,7.2,91754,$60000000,47.84,76.07,25 Dec 2018,12.0,66.0,61.0,"Christian Bale, Amy Adams, Steve Carell, Sam Rockwell",Annapurna Pictures
tt6268882,2018,85,Comedy,Family,6.3,1046,,0.19,0.19,19 Apr 2019,4.0,,60.0,"Kate McKinnon, Taylor Schilling, Allison Tolman, Brian Tyree Henry",
tt6269368,2018,109,"Crime,Drama,Mystery",The Clovehitch Killer,6.5,12061,,0.01,0.17,16 Nov 2018,11.0,77.0,59.0,"Dylan McDermott, Charlie Plummer, Samantha Mathis, Madisen Beaty",IFC Midnight
tt6269434,2018,101,"Drama,Romance,Thriller",In This Gray Place,6.9,3004,,,,25 Jun 2019,6.0,,,"Aleksander Ristic, Marcus Johns, Angela Nordeng, Phil LaMarr",
tt6285672,2018,78,Comedy,Breaking & Exiting,5.6,1350,$1000000,,0.01,17 Aug 2018,8.0,0.0,,"Milo Gibson, Jordan Danger, Adam Huber, Joaquim de Almeida",Freestyle Digital Media
tt6288124,2018,114,"Biography,Comedy,Drama","Don't Worry, He Won't Get Far on Foot",6.9,16669,,1.44,4.23,04 Apr 2018,4.0,76.0,67.0,"Joaquin Phoenix, Jonah Hill, Rooney Mara, Jack Black",Amazon Studios
tt6288250,2017,109,"Drama,Music",Patti Cake$,6.8,8877,,0.8,1.48,18 Aug 2017,8.0,83.0,67.0,"Sahr Ngaujah, Danielle Macdonald, Bridget Everett, Mamoudou Athie",Fox Searchlight Pictures
tt6288694,2017,87,"Action,Drama,Thriller",Acts of Vengeance,5.7,8357,,,0.32,27 Oct 2017,10.0,55.0,49.0,"Antonio Banderas, Karl Urban, Paz Vega, Cristina Serafini",Saban Films
tt6290798,2018,88,"Drama,Mystery,Sci-Fi",UFO,6.2,7466,,,,04 Sep 2018,9.0,,,"Alex Sharp, Gillian Anderson, Ella Purnell, Benjamin Beatty",Sony Pictures Worldwide Acquisitions
tt6294822,2017,116,"Biography,Drama,History",The Post,7.2,113506,$50000000,81.9,179.77,12 Jan 2018,1.0,88.0,83.0,"Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk",20th Century Fox
tt6303866,2017,98,Drama,Beach Rats,6.4,10139,,0.47,0.49,25 Jan 2018,1.0,85.0,78.0,"Harris Dickinson, Madeline Weinstein, Kate Hodge, Neal Huff",NEON
tt6306064,2018,96,"Action,Adventure,Biography",Adrift,6.6,37868,$35000000,31.45,59.95,01 Jun 2018,6.0,70.0,56.0,"Shailene Woodley, Sam Claflin, Jeffrey Thomas, Elizabeth Hawthorne",STXfilms
tt6320628,2019,129,"Action,Adventure,Sci-Fi",Spider-Man: Far from Home,7.6,229445,$160000000,390.53,1131.76,02 Jul 2019,7.0,90.0,69.0,"Tom Holland, Samuel L. Jackson, Jake Gyllenhaal, Marisa Tomei",Sony Pictures
tt6324278,2019,97,"Adventure,Animation,Comedy",Abominable,7.1,6594,$75000000,59.21,167.31,27 Sep 2019,9.0,83.0,61.0,"Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo",Universal Pictures
tt6333086,2017,82,Drama,Menashe,6.5,1586,,1.7,1.96,28 Jul 2017,7.0,96.0,81.0,"Menashe Lustig, Yoel Falkowitz, Hershy Fishman, Ruben Niborski",A24 Films
tt6334884,2017,88,Western,Hickok,4.7,2344,$8000000,,,07 Jul 2017,7.0,57.0,49.0,"Luke Hemsworth, Kris Kristofferson, Trace Adkins, Bruce Dern",Status Media &amp; Entertainment
tt6338476,2017,103,"Comedy,Drama",Lost in London,6.2,2377,,,0.08,19 Jan 2017,1.0,,,"Woody Harrelson, Daniel Radcliffe, Owen Wilson, Eleanor Matsuura",
tt6343058,2017,95,"Comedy,Drama",Oh Lucy!,6.8,2399,,0.38,0.6,05 Jun 2018,6.0,100.0,69.0,"Shinobu Terajima, Josh Hartnett, Kaho Minami, Kôji Yakusho",Film Movement
tt6343314,2018,130,"Drama,Sport",Creed II,7.2,85381,$50000000,115.72,214.12,21 Nov 2018,11.0,84.0,66.0,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",MGM
tt6346162,2017,149,Musical,Disney's Newsies the Broadway Musical,8.6,1523,$2000000,2.55,2.55,16 Feb 2017,2.0,,,"Jeremy Jordan, Kara Lindsay, Ben Fankhauser, Andrew Keenan-Bolger",Disney Theatrical Productions
tt6348138,2019,93,"Adventure,Animation,Comedy",Missing Link,6.7,9354,$100000000,16.65,26.25,12 Apr 2019,4.0,89.0,68.0,"Hugh Jackman, David Walliams, Stephen Fry, Matt Lucas",Annapurna Pictures
tt6349302,2017,90,"Action,Drama,Thriller",Sniper: Ultimate Kill,5.6,2094,,,,03 Oct 2017,10.0,,,"Chad Michael Collins, Danay Garcia, Billy Zane, Tom Berenger",Destination Films
tt6349302,2017,90,"Action,Drama,Thriller",Sniper: Ultimate Kill,5.6,2094,,,,03 Oct 2017,10.0,,,"Chad Michael Collins, Danay Garcia, Billy Zane, Tom Berenger",Destination Films
tt6359956,2017,104,Comedy,A Bad Moms Christmas,5.5,34795,$28000000,72.11,130.56,01 Nov 2017,11.0,31.0,42.0,"Mila Kunis, Kristen Bell, Kathryn Hahn, Christine Baranski",STXfilms
tt6378942,2019,86,"Crime,Drama,Thriller",Last Ferry,7.3,1067,,,,31 Oct 2019,10.0,,,"Myles Clohessy, Gabriel Sloyer, Henry Ayres-Brown, R. Ward Duffy",
tt6408226,2017,117,"Drama,Romance",Newness,6.4,10362,,,0.12,03 Nov 2017,11.0,,50.0,"Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton",
tt6409762,2018,89,"Action,Adventure,Horror",Big Legend,4.5,1651,,,,13 Jun 2018,6.0,,,"Kevin Makely, Todd A. Robinson, Summer Spiro, Amanda Wyss",Sony Pictures Home Entertainment
tt6411590,2018,85,Drama,1985,6.9,1214,,,0.03,25 Apr 2019,4.0,95.0,71.0,"Cory Michael Smith, Virginia Madsen, Michael Chiklis, Jamie Chung",Wolfe Releasing
tt6411954,2018,80,"Horror,Thriller",Anonymous 616,5.3,1244,$27000,,,17 Apr 2018,4.0,,,"Bella Shepard, Myles Cranford, Emily Jordan, Daniel de Weldon",
tt6412452,2018,133,"Comedy,Drama,Musical",The Ballad of Buster Scruggs,7.3,97533,,,,09 Nov 2018,11.0,91.0,79.0,"Tim Blake Nelson, Willie Watson, Clancy Brown, Danny McCarthy",Netflix
tt6421110,2018,89,"Action,Crime,Drama",Proud Mary,4.9,7244,$14000000,20.88,21.75,12 Jan 2018,1.0,28.0,35.0,"Taraji P. Henson, Billy Brown, Jahi Di'Allo Winston, Neal McDonough",Screen Gems
tt6422938,2017,93,"Action,Adventure",Destruction Los Angeles,5.3,1133,,,,21 Sep 2017,9.0,,,"Craig Sheffer, Cynthia Watros, Romeo Miller, Robert Giardina",
tt6423886,2018,78,Comedy,Happy Anniversary,5.7,3176,,,,30 Mar 2018,3.0,83.0,,"Noël Wells, Ben Schwartz, Rahul Kohli, Joe Pantoliano",Netflix
tt6428676,2019,85,"Adventure,Animation,Comedy",Wonder Park,5.8,6520,$100000000,45.22,119.56,15 Mar 2019,3.0,33.0,45.0,"Sofia Mali, Jennifer Garner, Ken Hudson Campbell, Kenan Thompson",Paramount Animation
tt6443294,2018,129,"Biography,Drama,Music",Blaze,6.6,2029,$1200000,0.7,0.7,17 Aug 2018,8.0,95.0,75.0,"Ben Dickey, Alia Shawkat, Charlie Sexton, Josh Hamilton",Sundance Selects
tt6450186,2018,110,"Biography,Drama,Family",I Can Only Imagine,7.4,12200,$7000000,83.48,85.95,16 Mar 2018,3.0,61.0,30.0,"J. Michael Finley, Madeline Carroll, Dennis Quaid, Trace Adkins",Lionsgate and Roadside Attractions
tt6450804,2019,128,"Action,Adventure,Sci-Fi",Terminator: Dark Fate,6.5,38138,$185000000,48.47,199.37,01 Nov 2019,11.0,,54.0,"Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes",Paramount Pictures
tt6469548,2018,72,"Fantasy,Horror",The Head Hunter,5.2,3349,$30000,,0.04,05 Apr 2019,4.0,,,"Christopher Rygh, Cora Kaufman",
tt6472976,2019,116,"Drama,Romance",Five Feet Apart,7.2,24763,$7000000,45.73,91.53,15 Mar 2019,3.0,54.0,53.0,"Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory",CBS Films
tt6476140,2019,106,"Drama,Mystery,Thriller",Serenity,5.3,26055,$25000000,8.55,14.39,25 Jan 2019,1.0,20.0,37.0,"Matthew McConaughey, Anne Hathaway, Diane Lane, Jason Clarke",Aviron Pictures
tt6483364,2018,93,"Drama,Music",Teen Spirit,6.2,5438,,0.44,1.46,19 Apr 2019,4.0,73.0,57.0,"Elle Fanning, Agnieszka Grochowska, Archie Madekwe, Zlatko Buric",LD Entertainment and Bleecker Street
tt6485928,2018,98,"Comedy,Drama",The Land of Steady Habits,6.2,4806,,,,14 Sep 2018,9.0,86.0,71.0,"Ben Mendelsohn, Connie Britton, Charlie Tahan, Thomas Mann",Netflix
tt6491178,2018,159,"Action,Crime,Drama",Dragged Across Concrete,7.0,23703,$15000000,,0.66,22 Mar 2019,3.0,75.0,60.0,"Mel Gibson, Vince Vaughn, Tory Kittles, Michael Jai White",Summit Entertainment
tt6494418,2018,104,"Crime,Romance,Thriller",Siberia,4.3,10003,,,0.52,13 Jul 2018,7.0,11.0,34.0,"Keanu Reeves, Boris Gulyarin, Ashley St. George, Elliot Lazar",Saban Films
tt6495770,2018,85,Comedy,Action Point,5.1,7913,$19000000,5.06,5.1,01 Jun 2018,6.0,13.0,36.0,"Johnny Knoxville, Eleanor Worthington-Cox, Chris Pontius, Dan Bakkedahl",Paramount Pictures
tt6504538,2018,101,"Action,Comedy,Crime",Danger One,7.1,2364,,,,14 Sep 2018,9.0,,,"Tom Everett Scott, James Jurdi, Angélica Celaya, Denis O'Hare",Freestyle Digital Media
tt6509058,2018,85,"Drama,Mystery",Nancy,6.2,2032,,0.08,0.08,16 Aug 2018,8.0,86.0,67.0,"Andrea Riseborough, Steve Buscemi, Ann Dowd, John Leguizamo",Samuel Goldwyn Films
tt6511932,2019,95,Comedy,The Beach Bum,5.5,11907,$5000000,3.5,4.55,29 Mar 2019,3.0,56.0,55.0,"Matthew McConaughey, Snoop Dogg, Isla Fisher, Stefania LaVie Owen",NEON
tt6513120,2019,108,"Biography,Comedy,Drama",Fighting with My Family,7.1,42046,$11000000,22.96,39.06,22 Feb 2019,2.0,92.0,68.0,"Dwayne Johnson, Thomas Whilley, Tori Ellen Ross, Nick Frost",MGM
tt6516314,2018,81,"Horror,Mystery,Thriller",Piercing,5.6,4386,,0.02,0.15,01 Feb 2019,2.0,72.0,63.0,"Christopher Abbott, Mia Wasikowska, Laia Costa, Olivia Bond",Greenwich Entertainment
tt6518270,2018,108,"Comedy,Crime",An Evening with Beverly Luff Linn,5.7,2910,,0.01,0.03,19 Oct 2018,10.0,51.0,54.0,"Aubrey Plaza, Jemaine Clement, Emile Hirsch, Craig Robinson",
tt6521876,2019,105,Comedy,Jay and Silent Bob Reboot,7.3,1236,,2.34,2.34,15 Oct 2019,10.0,,,"Melissa Benoist, Matt Damon, Chris Hemsworth, Ben Affleck",
tt6533240,2018,98,"Action,Thriller",Night Hunter,5.8,5931,,,1.42,06 Sep 2019,9.0,15.0,31.0,"Henry Cavill, Ben Kingsley, Alexandra Daddario, Stanley Tucci",Saban Films
tt6535880,2019,92,"Horror,Thriller",Haunt,6.3,6844,,,1.52,13 Sep 2019,9.0,68.0,69.0,"Katie Stevens, Will Brittain, Lauryn Alisa McClain, Andrew Caldwell",Momentum Pictures
tt6547170,2018,89,"Action,Crime,Thriller",Reprisal,4.2,4715,,,0.6,30 Aug 2018,8.0,0.0,19.0,"Bruce Willis, Frank Grillo, Johnathon Schaech, Olivia Culpo",Lionsgate
tt6556576,2018,89,"Comedy,Horror,Thriller",Monster Party,5.4,2378,,,,02 Nov 2018,11.0,74.0,58.0,"Sam Strike, Virginia Gardner, Brandon Micheal Hall, Kian Lawley",RLJ Entertainment
tt6556890,2017,74,"Action,Adventure,Animation",Batman and Harley Quinn,5.9,9903,$3500000,,0.01,15 Aug 2017,8.0,45.0,,"Kevin Conroy, Melissa Rauch, Paget Brewster, Loren Lester",DC Entertainment
tt6560164,2019,82,"Horror,Sci-Fi,Thriller",Sweetheart,5.5,1472,,,,28 Jan 2019,1.0,97.0,,"Kiersey Clemons, Emory Cohen, Hanna Mangan Lawrence, Andrew Crawford",Blumhouse
tt6574272,2017,87,"Horror,Mystery,Sci-Fi",Phoenix Forgotten,5.2,4969,$2800000,3.6,3.7,21 Apr 2017,4.0,41.0,33.0,"Florence Hartigan, Luke Spencer Roberts, Chelsea Lopez, Justin Matthews",Cinelou Films
tt6598072,2018,77,Horror,The Ranger,5.1,1436,,,,17 Aug 2018,8.0,76.0,54.0,"Chloë Levine, Jeremy Holm, Granit Lahu, Jeremy Pope",Glass Eye Pix
tt6598626,2017,83,"Comedy,Crime",Take Me,6.1,3366,,0.0,0.0,05 May 2017,5.0,67.0,56.0,"Pat Healy, Taylor Schilling, Alycia Delmore, Jim O'Heir",The Orchard
tt6610158,2018,108,"Drama,Horror,Thriller",Rust Creek,5.8,3763,,,,04 Jan 2019,1.0,84.0,59.0,"Hermione Corfield, Denise Dal Vera, Jeremy Glazer, Laura Guzman",IFC Midnight
tt6613878,2018,105,Sci-Fi,Clara,6.8,2296,,,,03 May 2019,5.0,48.0,43.0,"Patrick J. Adams, Troian Bellisario, Will Bowes, Jennifer Dale",Serendipity Point Films
tt6628394,2018,141,"Crime,Drama,Mystery",Bad Times at the El Royale,7.1,105280,$32000000,17.84,31.88,12 Oct 2018,10.0,75.0,60.0,"Jeff Bridges, Cynthia Erivo, Dakota Johnson, Jon Hamm",20th Century Fox
tt6643972,2019,96,"Action,Thriller",Triple Threat,5.5,6984,$10000000,0.08,0.35,29 Mar 2019,3.0,70.0,60.0,"Tony Jaa, Tiger Hu Chen, Iko Uwais, Scott Adkins",Well Go USA Entertainment
tt6644200,2018,90,"Drama,Horror,Sci-Fi",A Quiet Place,7.5,332080,$17000000,188.02,340.94,06 Apr 2018,4.0,95.0,82.0,"Emily Blunt, John Krasinski, Millicent Simmonds, Noah Jupe",Paramount Pictures
tt6652708,2018,105,Drama,God's Not Dead: A Light in Darkness,4.4,2868,,5.73,7.41,30 Mar 2018,3.0,11.0,33.0,"Megan Alexander, Adeeja Rochele Anderson, Carrlyn Bathe, Lauren Taylor Berkman",Pure Flix Entertainment
tt6662736,2018,101,Drama,What They Had,6.6,2495,,0.26,0.51,29 Nov 2018,11.0,88.0,69.0,"Hilary Swank, Michael Shannon, Robert Forster, Blythe Danner",Bleecker Street
tt6663582,2018,117,"Action,Adventure,Comedy",The Spy Who Dumped Me,6.0,56644,$40000000,33.56,75.32,03 Aug 2018,8.0,49.0,52.0,"Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis",Lionsgate
tt6676028,2018,92,"Comedy,Drama",In a Relationship,5.5,1505,,,,20 Apr 2018,4.0,60.0,51.0,"Emma Roberts, Michael Angarano, Dree Hemingway, Patrick Gibson",Vertical Entertainment
tt6678874,2018,89,"Action,Sci-Fi,Thriller",Incoming,3.2,1214,,,,25 May 2018,5.0,,,"Scott Adkins, Aaron McCusker, Michelle Lehane, Vahidin Prelic",
tt6679794,2018,121,"Action,Biography,Drama",Outlaw King,6.9,49281,$120000000,,,09 Nov 2018,11.0,63.0,59.0,"Chris Pine, Stephen Dillane, Rebecca Robin, Billy Howle",Netflix
tt6710826,2018,86,"Action,Adventure,Horror",The Jurassic Games,3.7,1714,$10000000,,,27 Sep 2018,9.0,80.0,,"Ryan Merriman, Perrey Reeves, Adam Hampton, Katie Burgess",High Octane Pictures
tt6722030,2019,102,"Drama,Horror,Mystery",The Intruder,5.5,7728,$8000000,35.42,36.6,03 May 2019,5.0,32.0,39.0,"Michael Ealy, Joseph Sikora, Meagan Good, Alvina August",Screen Gems
tt6730898,2018,86,Sci-Fi,Lazer Team 2,6.2,2442,,,0.02,13 Nov 2017,11.0,,,"Burnie Burns, Gavin Free, Michael Jones, Colton Dunn",
tt6735740,2019,100,Comedy,Love in Kilnerry,10.0,1431,$1200000,,,,,,,"Daniel Keith, Kathy Searle, Tony Triano, James Patrick Nelson",
tt6744044,2018,92,Comedy,Candy Jar,5.8,3679,,,,27 Apr 2018,4.0,71.0,,"Jacob Latimore, Sami Gayle, Tom Bergeron, Helen Hunt",Netflix
tt6747818,2019,81,"Mystery,Thriller",Room for Rent,5.8,1187,,,,23 Feb 2019,2.0,82.0,,"Lin Shaye, Oliver Rayon, Valeska Miller, Ryan Ochoa",Uncork&#39;d Entertainment
tt6772950,2018,100,"Horror,Thriller",Truth or Dare,5.1,37103,$3500000,41.41,95.33,13 Apr 2018,4.0,16.0,35.0,"Lucy Hale, Tyler Posey, Violett Beane, Hayden Szeto",Universal Pictures
tt6781982,2018,111,Comedy,Night School,5.6,27768,$29000000,77.34,103.11,28 Sep 2018,9.0,27.0,43.0,"Kevin Hart, Tiffany Haddish, Rob Riggle, Romany Malco",Universal Pictures
tt6791096,2018,110,"Comedy,Romance",I Feel Pretty,5.5,42557,$32000000,48.8,94.54,20 Apr 2018,4.0,36.0,48.0,"Amy Schumer, Michelle Williams, Tom Hopper, Rory Scovel",STX Entertainment
tt6791238,2017,89,"Horror,Mystery,Thriller",Totem,4.5,1379,,,0.05,31 Oct 2017,10.0,,,"Kerris Dorsey, Ahna O'Reilly, James Tupper, Lia McHugh",
tt6802308,2018,94,"Biography,Drama,Thriller",The 15:17 to Paris,5.2,23765,$30000000,36.28,57.08,09 Feb 2018,2.0,23.0,45.0,"Ray Corasani, Alek Skarlatos, Anthony Sadler, Spencer Stone",
tt6811018,2019,120,"Action,Adventure,Family",The Kid Who Would Be King,6.0,10752,$59000000,16.79,32.14,25 Jan 2019,1.0,89.0,66.0,"Louis Ashbourne Serkis, Denise Gough, Dean Chaumoo, Tom Taylor",20th Century Fox
